,index,fixture_id,rating,accurate_passes,start_time,home_name,away_name,home_goals,away_goals,dribble_success_percentage,duels_won_percentage,passing_accuracy,city,capacity,name_away,city_away,capacity_away,distance_traveled,CUM_HT_HW,CUM_HT_HL,CUM_HT_HD,CUM_HT_AW,CUM_HT_AL,CUM_HT_AD,CUM_AT_HW,CUM_AT_HL,CUM_AT_HD,CUM_AT_AW,CUM_AT_AL,CUM_AT_AD,H_GF_AH,H_GF_OTR,H_GA_AH,H_GA_OTR,A_GF_AH,A_GF_OTR,A_GA_AH,A_GA_OTR,home_mean_rating,home_min_rating,home_max_rating,home_std_rating,home_mean_tackles,home_min_tackles,home_max_tackles,home_std_tackles,home_mean_blocks,home_min_blocks,home_max_blocks,home_std_blocks,home_mean_interceptions,home_min_interceptions,home_max_interceptions,home_std_interceptions,home_mean_dribble_success_percentage,home_min_dribble_success_percentage,home_max_dribble_success_percentage,home_std_dribble_success_percentage,home_mean_duels_won_percentage,home_min_duels_won_percentage,home_max_duels_won_percentage,home_std_duels_won_percentage,home_mean_passing_accuracy,home_min_passing_accuracy,home_max_passing_accuracy,home_std_passing_accuracy,home_mean_key_passes,home_min_key_passes,home_max_key_passes,home_std_key_passes,home_mean_fouls_drawn,home_min_fouls_drawn,home_max_fouls_drawn,home_std_fouls_drawn,home_mean_fouls_committed,home_min_fouls_committed,home_max_fouls_committed,home_std_fouls_committed,away_mean_rating,away_min_rating,away_max_rating,away_std_rating,away_mean_tackles,away_min_tackles,away_max_tackles,away_std_tackles,away_mean_blocks,away_min_blocks,away_max_blocks,away_std_blocks,away_mean_interceptions,away_min_interceptions,away_max_interceptions,away_std_interceptions,away_mean_dribble_success_percentage,away_min_dribble_success_percentage,away_max_dribble_success_percentage,away_std_dribble_success_percentage,away_mean_duels_won_percentage,away_min_duels_won_percentage,away_max_duels_won_percentage,away_std_duels_won_percentage,away_mean_passing_accuracy,away_min_passing_accuracy,away_max_passing_accuracy,away_std_passing_accuracy,away_mean_key_passes,away_min_key_passes,away_max_key_passes,away_std_key_passes,away_mean_fouls_drawn,away_min_fouls_drawn,away_max_fouls_drawn,away_std_fouls_drawn,away_mean_fouls_committed,away_min_fouls_committed,away_max_fouls_committed,away_std_fouls_committed,home_top_scorer_1,home_top_scorer_2,home_top_scorer_3,home_top_scorer_4,home_top_scorer_5,home_top_scorer_6,home_top_scorer_7,home_top_scorer_8,home_top_scorer_9,home_top_scorer_10,home_top_scorer_11,home_goals_dist_skewness,home_goals_0.25_quant,home_goals_0.5_quant,home_goals_0.75_quant,home_top_assistor_1,home_top_assistor_2,home_top_assistor_3,home_top_assistor_4,home_top_assistor_5,home_top_assistor_6,home_top_assistor_7,home_top_assistor_8,home_top_assistor_9,home_top_assistor_10,home_top_assistor_11,home_assists_dist_skewness,home_assists_0.25_quant,home_assists_0.5_quant,home_assists_0.75_quant,away_top_scorer_1,away_top_scorer_2,away_top_scorer_3,away_top_scorer_4,away_top_scorer_5,away_top_scorer_6,away_top_scorer_7,away_top_scorer_8,away_top_scorer_9,away_top_scorer_10,away_top_scorer_11,away_goals_dist_skewness,away_goals_0.25_quant,away_goals_0.5_quant,away_goals_0.75_quant,away_top_assistor_1,away_top_assistor_2,away_top_assistor_3,away_top_assistor_4,away_top_assistor_5,away_top_assistor_6,away_top_assistor_7,away_top_assistor_8,away_top_assistor_9,away_top_assistor_10,away_top_assistor_11,away_assists_dist_skewness,away_assists_0.25_quant,away_assists_0.5_quant,away_assists_0.75_quant,club_history_home_wins,club_history_away_wins,club_history_draws
2600,2600,710851,,,2022-04-20 14:45:00,Newcastle,Crystal Palace,1,0,,,,Newcastle upon Tyne,52758,Selhurst Park,London,26309,,7.0,6.0,6.0,6.0,8.0,5.0,5.0,7.0,7.0,4.0,8.0,7.0,52.0,37.0,67.0,61.0,45.0,40.0,56.0,66.0,,,,,1.6919047619047618,1.0,2.6,0.9469261408299242,1.0,1.0,1.0,0.0,2.897619047619048,2.142857142857143,4.0,1.181171407044929,0.685875,0.53,0.9199999999999999,0.23690781551148377,0.5446313131313132,0.3825454545454546,0.7132727272727273,0.13912562365341405,0.7364130591630592,0.598,0.8396363636363635,0.108298073084267,1.811904761904762,1.4285714285714286,2.0,0.44048461917688353,1.8603896103896105,1.3636363636363635,2.8181818181818183,0.6566888226162981,1.2616883116883117,1.0,2.090909090909091,0.555546490398898,,,,,1.8535714285714284,1.3,3.2,1.1494700079357674,1.0222222222222221,1.0,1.1111111111111112,0.07453559924999299,1.277777777777778,1.0,1.5,0.6206024398552663,0.55,0.25,0.85,0.5303300858899106,0.4174536904761904,0.3257,0.5582,0.1369458558163761,0.7445170995670995,0.5768181818181818,0.8781818181818181,0.13959468943854825,1.0,1.0,1.0,0.0,1.742592592592593,1.0,3.3333333333333335,1.5517354450326384,1.7037037037037037,1.1111111111111112,2.0,0.5711142625940433,10.0,6.0,5.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,1.3851851851851853,1.0,2.0,3.5,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.630319680190645,0.47273976014298374,1.0,2.0,13.0,8.0,6.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.5904011058199363,0.75,1.7952005529099682,3.75,5.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.156518032174742,0.1173885241310565,2.0,3.0,4,4,3
2601,2601,710850,,8.0,2022-04-20 15:00:00,Manchester City,Brighton,3,0,,0.6,0.533,Manchester,55097,The American Express Community Stadium,"Falmer, East Sussex",31872,202.52162243388887,13.0,5.0,1.0,14.0,2.0,3.0,5.0,7.0,7.0,5.0,6.0,8.0,104.0,78.0,28.0,26.0,33.0,40.0,53.0,43.0,,,,,3.041774891774892,2.090909090909091,4.636363636363637,1.812742530345011,,,,,2.65,1.9,4.0,1.7769704442608452,0.4887666666666666,0.3998,0.6,0.16611880324019052,0.4774999639249639,0.3704545454545455,0.6011818181818182,0.1233807011780031,0.8729848484848485,0.7912727272727271,0.9138181818181818,0.05211557120653908,2.433333333333333,1.5454545454545454,3.5454545454545454,1.8760886717859322,1.0909090909090908,1.0,1.3636363636363635,0.4,1.9371428571428573,1.4,3.0,1.0789588133076315,,,,,2.215151515151515,1.0909090909090908,4.0,1.5308506262043373,1.175,1.0,1.5,0.31908902300206654,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.0,0.6748481481481481,0.48144444444444445,0.9259999999999999,0.21324912331755136,0.5908986652236653,0.44727272727272727,0.7171818181818183,0.11002871417354851,0.677475,0.5300000000000001,0.7746363636363637,0.11048767674545557,1.0,1.0,1.0,,1.6909090909090911,1.3636363636363635,1.9090909090909092,0.39886127875258315,1.1375,1.0,1.625,0.3345201123571248,14.0,10.0,10.0,8.0,7.0,4.0,3.0,3.0,2.0,1.0,0.0,0.551401648124394,1.75,3.5,8.5,7.0,6.0,6.0,5.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,-0.1787875373604574,0.0,3.5,5.25,8.0,4.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.6416768289216481,0.0,1.0,2.5,5.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.1378560673573987,1.0,1.0689280336786995,2.0,8,1,0
2602,2602,710847,,54.0,2022-04-21 14:45:00,Burnley,Southampton,2,0,,0.5,0.885,Burnley,22546,St. Mary's Stadium,"Southampton, Hampshire",32689,,2.0,10.0,7.0,3.0,10.0,6.0,7.0,5.0,7.0,3.0,12.0,4.0,29.0,36.0,50.0,53.0,53.0,46.0,47.0,78.0,,,,,2.314285714285714,1.4285714285714286,3.5714285714285716,1.1386273065162644,1.6250000000000002,1.375,2.0,0.6292528739883945,1.5333333333333334,1.2,1.8,0.46545182989144973,0.9287878787878789,0.8636363636363636,1.0,0.16379088076447504,0.5106585497835497,0.23172727272727275,0.8112727272727273,0.3123109107351112,0.7043724747474748,0.5454545454545454,0.7825454545454545,0.10855757086657344,1.5515151515151515,1.0909090909090908,2.6363636363636362,0.9543075202136864,1.1814814814814814,1.0,1.4444444444444444,0.3214493790556548,1.803030303030303,1.7272727272727273,1.9090909090909092,0.6422285251880866,,,,,1.4992857142857143,1.0,2.6,0.799071839939793,1.7666666666666668,1.4,2.0,0.6206024398552663,2.5166666666666666,1.8,3.0,0.6915839213634644,0.58864375,0.3645,0.9375,0.3347067350623379,0.5386838492063492,0.32399999999999995,0.77,0.18811487270849536,0.8546223665223667,0.7650909090909092,0.9028181818181821,0.05889264267591626,2.972222222222222,2.0,4.0,1.9728715655827185,1.2018518518518517,1.0,1.7777777777777777,0.4436409661723959,1.4444444444444444,1.0,1.8888888888888888,1.1035533905932737,7.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.326683526247567,0.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,-0.22945734090533473,0.0,1.5,2.0,8.0,6.0,4.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9048185292790595,0.0,1.0,4.0,6.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.4913546186429407,0.0,1.0,2.25,4,3,4
2603,2603,710886,,,2022-04-23 07:30:00,Arsenal,Manchester United,3,1,,,,London,60383,Old Trafford,Manchester,76212,160.81751407841497,12.0,4.0,3.0,11.0,7.0,1.0,8.0,6.0,5.0,9.0,4.0,6.0,58.0,56.0,37.0,44.0,71.0,69.0,52.0,39.0,,,,,1.7259259259259259,1.2222222222222223,2.0,0.5653217763680188,1.8571428571428572,1.7142857142857142,2.0,0.7071067811865476,1.3703703703703705,1.0,1.6666666666666667,0.598976354522446,0.9135370370370369,0.7776666666666667,1.0,0.4139418273834626,0.527529880952381,0.27160000000000006,0.6834,0.22152628286697723,0.7613146825396825,0.537,0.8715454545454545,0.14857399798255927,1.1305555555555555,1.0,1.5,0.29272227499885606,2.4095238095238094,1.5714285714285714,3.0,1.1947520585042362,1.42037037037037,1.1111111111111112,2.2222222222222223,0.6131238373680353,,,,,2.5416666666666665,2.0,3.0,0.8080139600722295,1.0,1.0,1.0,0.0,1.4703703703703705,1.0,2.111111111111111,0.6024226445450912,0.9428571428571431,0.8285714285714284,1.0,0.11547005383792515,0.6550066666666666,0.5083,0.833,0.14104445497901047,0.8549444805194804,0.7301818181818182,0.9542727272727273,0.09475800790241684,1.3272727272727274,1.0,2.1818181818181817,0.7893484679084508,2.0,2.0,2.0,0.0,1.3971428571428572,1.1,1.8,0.5574039613591172,12.0,10.0,6.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2835782301254408,0.0,1.1417891150627204,3.75,6.0,6.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9934813247473073,0.0,1.0,2.5,15.0,11.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8441577423435975,0.0,0.5,3.0,7.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.5666828805164463,1.0,1.7833414402582233,3.0,5,4,4
2604,2604,710894,,70.0,2022-04-23 10:00:00,Manchester City,Watford,5,1,,0.417,0.795,Manchester,55097,Vicarage Road,Watford,22200,147.73971869839812,13.0,4.0,2.0,14.0,2.0,3.0,4.0,14.0,1.0,4.0,12.0,3.0,101.0,78.0,30.0,26.0,39.0,33.0,72.0,67.0,,,,,2.981626984126984,1.8,5.0,1.9120899494377033,,,,,1.5555555555555556,1.0,2.111111111111111,0.9023689270621825,0.8761904761904763,0.7142857142857143,1.0,0.2920549132808508,0.6259602453102454,0.4093636363636363,0.9106363636363636,0.25616961637840063,0.8675815295815298,0.752,0.9385454545454546,0.08183456230101387,1.3222222222222224,1.0,2.2222222222222223,0.697415371210756,1.347222222222222,1.0,1.8333333333333333,0.7372477348297648,1.2083333333333333,1.0,1.6,0.5819273052604534,,,,,1.2148148148148148,1.0,1.4444444444444444,0.4500291306779167,1.4583333333333333,1.2,2.0,0.5645634822431314,2.1125,1.625,3.125,0.8359186483132529,0.7501666666666668,0.6391666666666667,0.8611666666666666,0.2354665581351203,0.3955475108225107,0.24727272727272726,0.47781818181818175,0.1470592808939694,0.7240575757575758,0.48563636363636375,0.8787272727272726,0.18992033548602005,1.0,1.0,1.0,0.0,1.3125,1.0,1.75,1.9266855755642598,1.0,1.0,1.0,0.0,14.0,11.0,6.0,4.0,3.0,3.0,2.0,2.0,1.0,0.0,0.0,1.4189738971805559,1.314230422885417,2.5,4.5,8.0,6.0,6.0,5.0,5.0,3.0,3.0,2.0,1.0,0.0,0.0,0.09408459927160055,0.7735211498179001,3.0,5.25,10.0,9.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4162850112256158,0.0,0.0,2.75,6.0,5.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.2288560151209902,0.0,1.0,2.25,11,0,0
2605,2605,710892,,14.0,2022-04-23 10:00:00,Leicester,Aston Villa,0,0,,,0.875,"Leicester, Leicestershire",34310,Villa Park,Birmingham,42788,,9.0,7.0,3.0,4.0,10.0,5.0,6.0,8.0,5.0,8.0,11.0,0.0,67.0,57.0,51.0,60.0,57.0,46.0,54.0,43.0,,,,,1.7639285714285713,1.2,2.8,0.9552517162515792,1.3148148148148149,1.0,1.8888888888888888,0.593569833189241,1.0,1.0,1.0,0.0,0.9282916666666665,0.8056666666666666,1.0,0.12689195462368455,0.4176010714285715,0.23000000000000004,0.6494000000000001,0.19500094793258804,0.8474398989898989,0.7241818181818181,0.9162727272727271,0.09116692821554646,1.0,1.0,1.0,0.0,1.911111111111111,1.0,2.7777777777777777,1.0049096727824753,2.246666666666666,1.1,4.0,1.6422843058741428,,,,,1.1888492063492064,1.0,1.6,0.3329063175188936,,,,,1.5142857142857142,1.0,2.2857142857142856,0.9032776375398279,0.7208995238095237,0.55,1.0,0.2623054532061361,0.44192085137085135,0.21845454545454546,0.622909090909091,0.19410666560437181,0.7334058802308803,0.6681818181818182,0.8512727272727273,0.08296570544011031,1.202142857142857,1.0,1.9,0.46130853648632253,1.5883333333333334,1.0,2.9,1.007601495162558,2.2814814814814817,1.6666666666666667,2.7777777777777777,0.6166512492240841,8.0,6.0,6.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.7368414117684595,0.5526310588263447,2.0,4.5,5.0,4.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9969279107217051,0.0,1.0,2.25,18.0,12.0,6.0,5.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,1.701834096440907,1.0,1.8509170482204536,5.25,11.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,0.0,0.0,2.1818617661749427,1.75,2.5909308830874713,3.0,4,2,1
2606,2606,710895,,16.0,2022-04-23 10:00:00,Norwich,Newcastle,0,3,1.0,0.5,0.941,"Norwich, Norfolk",27606,St. James' Park,Newcastle upon Tyne,52758,,2.0,14.0,3.0,2.0,14.0,3.0,7.0,6.0,6.0,6.0,8.0,5.0,36.0,16.0,76.0,75.0,53.0,37.0,67.0,61.0,,,,,1.9583333333333333,1.1,3.4,1.0668380428822017,,,,,1.8954545454545453,1.0,3.8181818181818183,1.9806843451700817,0.8851851851851853,0.6444444444444444,1.0,0.22457819157813605,0.46612965367965364,0.3054545454545454,0.7251818181818183,0.18321316486495917,0.7045423520923522,0.6236363636363637,0.8179090909090909,0.09154975291836298,1.0,1.0,1.0,0.0,1.2907407407407405,1.0,2.111111111111111,0.6648272755934463,1.1545238095238095,1.0,1.8,0.38610598496055465,,,,,1.6578174603174602,1.2,1.9,0.40822400987387514,,,,,2.7333333333333334,1.625,3.625,1.171932390243392,0.5553333333333333,0.333,0.8888333333333334,0.4197116669502591,0.5741578571428572,0.45430000000000004,0.7248000000000001,0.1265062808857681,0.8150199494949494,0.7620909090909092,0.8829999999999999,0.0513708472943615,1.9,1.2,2.6,1.0303300858899107,1.2222222222222223,1.0,1.8888888888888888,0.5714285714285714,1.05625,1.0,1.25,0.23680339887498947,10.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.1392790587454407,0.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8563653574931693,0.0,0.9281826787465847,1.25,9.0,6.0,4.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,1.4224213788072468,1.0,1.7112106894036234,3.25,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.419636074619879,0.75,1.0,1.5647270559649094,2,1,2
2607,2607,710887,,,2022-04-23 12:30:00,Brentford,Tottenham,0,0,,,,"Brentford, Middlesex",17250,Tottenham Hotspur Stadium,London,62850,,5.0,8.0,2.0,4.0,8.0,4.0,13.0,5.0,1.0,8.0,7.0,4.0,16.0,21.0,19.0,29.0,74.0,59.0,38.0,50.0,,,,,1.601666666666667,1.0,2.4,0.9802081863036157,1.4000000000000001,1.0,2.2,0.8660254037844388,2.119047619047619,2.0,2.4285714285714284,0.2628917115316043,0.5,0.5,0.5,,0.48308841991341994,0.3277272727272727,0.5858181818181817,0.13781744954390682,0.6920093795093796,0.5788181818181819,0.7888181818181818,0.1015408461609759,1.2633333333333332,1.0,1.6,0.48640659882411924,1.6060606060606062,1.0,2.6363636363636362,1.2123700992667727,1.0,1.0,1.0,0.0,,,,,1.6444444444444446,1.1111111111111112,1.8888888888888888,0.5464883849371541,1.347222222222222,1.0,1.8333333333333333,0.6397341225498537,1.4962962962962962,1.0,1.8888888888888888,0.5986790053071838,0.9231481481481482,0.6666666666666666,1.0,0.17913779069934108,0.6150072222222223,0.46370000000000006,0.775,0.14455612417575203,0.7893913059163058,0.6590909090909091,0.8854545454545455,0.10332917741180372,1.3907407407407404,1.1111111111111112,2.0,0.5513193609065276,1.1616666666666666,1.0,1.6,0.38773926673490117,1.1333333333333333,1.0,1.5555555555555556,0.30590169943749473,12.0,6.0,4.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.8331067254391575,0.75,1.9165533627195788,4.0,7.0,7.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.3478934738386477,0.0,1.0,2.010920105378986,21.0,16.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.9291847268533737,0.0,1.0,3.0,9.0,7.0,6.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0915530611520785,0.75,1.0457765305760391,3.75,0,1,0
2608,2608,710888,,25.0,2022-04-24 09:00:00,Brighton,Southampton,2,2,,0.667,0.61,"Falmer, East Sussex",31872,St. Mary's Stadium,"Southampton, Hampshire",32689,,5.0,7.0,7.0,6.0,6.0,7.0,7.0,5.0,7.0,3.0,11.0,5.0,33.0,41.0,53.0,43.0,53.0,44.0,47.0,79.0,,,,,1.8316017316017317,1.2727272727272727,2.1818181818181817,0.48536737315206363,1.2216666666666667,1.0,1.7,0.468768206673698,1.9259259259259263,1.6666666666666667,2.111111111111111,0.4618802153517006,0.7333333333333333,0.55,0.95,0.2638088147507738,0.4994389610389611,0.38636363636363635,0.6920909090909091,0.12969632112627277,0.7134560606060607,0.5845454545454546,0.8023636363636364,0.08731947977533108,1.0,1.0,1.0,0.0,1.5,1.0,2.0,0.7907905579903911,1.9545454545454546,1.9090909090909092,2.090909090909091,0.14285714285714285,,,,,1.75,1.0,2.888888888888889,1.4332210090993929,1.0,1.0,1.0,,2.6533333333333333,1.4,4.0,1.498994381832877,1.0,1.0,1.0,0.0,0.6872145743145744,0.5584545454545455,0.8060909090909092,0.13114920207412345,0.6707095598845598,0.5178181818181818,0.8323636363636363,0.15819183007634355,1.3148148148148147,1.0,1.7777777777777777,0.7327804920294028,1.2575757575757576,1.0,1.5454545454545454,0.663854610520907,1.0,1.0,1.0,0.0,8.0,7.0,7.0,4.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.4978830468424706,0.0,2.5,4.75,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.098094237454903,0.75,1.0,2.0,10.0,8.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6495996489384348,1.0,1.0,2.2371997367038263,7.0,6.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0738049118768012,0.0,1.0,3.25,1,3,5
2609,2609,710889,,,2022-04-24 09:00:00,Burnley,Wolves,1,0,,,,Burnley,22546,Molineux Stadium,"Wolverhampton, West Midlands",34624,83.12717878029184,3.0,10.0,6.0,3.0,10.0,6.0,8.0,9.0,2.0,9.0,7.0,3.0,31.0,36.0,51.0,53.0,43.0,32.0,42.0,42.0,,,,,2.6041269841269843,1.4,4.8,1.5917900426069638,1.0833333333333333,1.0,1.25,0.3849001794597506,2.2006493506493507,1.8181818181818181,2.909090909090909,0.9351011498441316,0.5369722222222221,0.40722222222222226,0.7222222222222222,0.2896183254782461,0.4235817821067821,0.21990909090909086,0.6088181818181818,0.17229029099838852,0.7659029581529583,0.6667272727272727,0.8751818181818181,0.09761777426341944,2.806666666666666,2.3,3.0,0.4339721825236927,1.115,1.0,1.4,0.22752472861168516,1.9233333333333333,1.2,3.0,1.252766231069322,,,,,2.384992784992785,1.2727272727272727,3.8181818181818183,1.1711761880869545,1.3333333333333333,1.0,1.6666666666666667,1.4142135623730951,1.4933333333333334,1.0,1.8,0.6029679299305075,0.7796296296296297,0.5555555555555556,1.0,0.2875262566932268,0.5176565656565656,0.3215454545454546,0.733909090909091,0.1947067176654252,0.7595070707070708,0.5627272727272729,0.9012727272727274,0.15022132420987183,2.1875,1.375,3.0,0.8795137891385323,1.0833333333333333,1.0,1.3333333333333333,0.1875,1.85,1.1,3.5,1.6646840957832842,4.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8037809835241887,0.0,1.0,2.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.1485368640137567,0.11140264801031753,2.0,2.25,10.0,5.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,2.088837010766725,1.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6902394012796983,0.9225598503199246,1.0,1.25,3,1,3
2610,2610,710890,,19.0,2022-04-24 09:00:00,Chelsea,West Ham,1,0,,1.0,0.905,London,41841,London Stadium,London,62500,8.599609357108863,9.0,4.0,6.0,13.0,3.0,3.0,10.0,6.0,3.0,8.0,7.0,4.0,72.0,64.0,33.0,40.0,65.0,59.0,46.0,49.0,,,,,2.314814814814815,1.6666666666666667,3.0,0.7667057078592577,1.0,1.0,1.0,0.0,2.4166666666666665,2.0,3.25,0.9622504486493764,0.8103907407407408,0.6204444444444444,0.9722222222222222,0.1959519031944001,0.6772914502164501,0.49636363636363634,0.9393636363636364,0.23660962222740414,0.8887857864357865,0.8419090909090908,0.9304545454545454,0.03840495163463464,2.711375661375661,1.6666666666666667,4.0,1.4439860090276202,1.08,1.0,1.4,0.22360679774997896,1.7952380952380953,1.25,3.0,1.0344996641621476,,,,,2.288333333333333,1.6,3.2,0.9225813734730222,1.557142857142857,1.0,3.5714285714285716,1.6733126291998992,1.0,1.0,1.0,0.0,0.8583333333333332,0.6,1.0,0.29522591494572487,0.4715079761904761,0.37490000000000007,0.5734999999999999,0.07959095898835275,0.7749396464646465,0.6579090909090909,0.8216363636363636,0.07367607463431253,1.5,1.1,1.9,0.7071067811865477,2.1666666666666665,1.3333333333333333,3.0,0.8486987107281473,1.6333333333333335,1.2727272727272727,1.9090909090909092,0.5831893230387032,11.0,10.0,7.0,6.0,3.0,3.0,3.0,2.0,1.0,0.0,0.0,0.766378069760955,0.9415945174402387,3.0,6.25,11.0,5.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,0.0,0.0,1.862934198559019,1.6472006489192643,2.5,3.25,8.0,7.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0975790689379903,1.0,1.048789534468995,3.0,8.0,7.0,5.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.8589320476594692,0.0,1.5,3.5,5,5,3
2611,2611,710893,,,2022-04-24 11:30:00,Liverpool,Everton,2,0,,,,Liverpool,55212,Goodison Park,Liverpool,40569,0.7869267139874806,15.0,0.0,4.0,13.0,2.0,4.0,8.0,9.0,2.0,3.0,11.0,5.0,80.0,84.0,31.0,43.0,49.0,36.0,53.0,58.0,,,,,1.7555555555555555,1.1111111111111112,3.2222222222222223,1.1208652502835732,1.1111111111111112,1.0,1.3333333333333333,0.2474358296526968,1.25,1.0,1.5,0.7071067811865476,0.6857954545454547,0.3454545454545455,1.0,0.44255919146713496,0.4974127705627706,0.18436363636363637,0.7872727272727272,0.28812435079860566,0.8257790404040403,0.6942727272727273,0.9281818181818182,0.10358585028312599,1.6166666666666667,1.1,2.3,0.771638047739347,1.425925925925926,1.1111111111111112,1.8888888888888888,0.6329602029025921,2.0,2.0,2.0,0.0,,,,,1.9641534391534394,1.0,3.6666666666666665,1.7961182000157438,1.4444444444444444,1.0,1.8888888888888888,0.7071067811865477,1.8583333333333334,1.0,3.25,1.2610388540626634,0.5062395833333334,0.466625,0.5375,0.0703305717475949,0.5504746031746033,0.33320000000000005,0.7908000000000001,0.20524290172839693,0.5010927849927849,0.2893636363636364,0.7061818181818182,0.18300161283707556,1.1428571428571428,1.0,1.2857142857142858,0.7071067811865476,2.4791666666666665,1.375,3.625,1.7334467070643083,1.02,1.0,1.1,0.049690399499995326,26.0,19.0,18.0,5.0,5.0,3.0,2.0,2.0,2.0,1.0,1.0,1.3018173502298347,1.8254543375574586,2.5,8.25,16.0,14.0,12.0,5.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.101772251604741,1.0,2.0,6.75,10.0,7.0,4.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.46990901936883,0.75,1.734954509684415,3.25,5.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.4233901974057256,0.3175426480542942,2.0,2.5,6,1,6
